Year,Cause Name,State,State Code,Deaths,Age-adjusted Death Rate
2012,Heart disease,Wyoming,WY,1005,167.2
2012,Influenza and pneumonia,Alabama,AL,942,17.9
2012,Influenza and pneumonia,Alaska,AK,52,10
2012,Influenza and pneumonia,Arizona,AZ,683,9.5
2012,Influenza and pneumonia,Arkansas,AR,734,21.9
2012,Influenza and pneumonia,California,CA,5849,15.2
2012,Influenza and pneumonia,Colorado,CO,525,11
2012,Influenza and pneumonia,Connecticut,CT,558,11.8
2012,Influenza and pneumonia,Delaware,DE,121,11.3
2012,Influenza and pneumonia,District of Columbia,DC,76,12.1
2012,Influenza and pneumonia,Florida,FL,2338,8.5
2012,Influenza and pneumonia,Georgia,GA,1390,16.4
2012,Influenza and pneumonia,Hawaii,HI,394,20.8
2012,Influenza and pneumonia,Idaho,ID,189,11.3
2012,Influenza and pneumonia,Illinois,IL,2323,16.3
2012,Influenza and pneumonia,Indiana,IN,973,13.5
2012,Influenza and pneumonia,Iowa,IA,664,15.6
2012,Influenza and pneumonia,Kansas,KS,624,18
2012,Influenza and pneumonia,Kentucky,KY,879,18.7
2012,Influenza and pneumonia,Louisiana,LA,808,17.5
2012,Influenza and pneumonia,Maine,ME,205,11.6
2012,Influenza and pneumonia,Maryland,MD,986,15.8
2012,Influenza and pneumonia,Massachusetts,MA,1356,16.1
2012,Influenza and pneumonia,Michigan,MI,1565,13.3
2012,Influenza and pneumonia,Minnesota,MN,674,10.6
2012,Influenza and pneumonia,Mississippi,MS,565,18.1
2012,Influenza and pneumonia,Missouri,MO,1213,17
2012,Influenza and pneumonia,Montana,MT,155,12.2
2012,Influenza and pneumonia,Nebraska,NE,291,12.7
2012,Influenza and pneumonia,Nevada,NV,496,19
2012,Influenza and pneumonia,New Hampshire,NH,204,12.8
2012,Influenza and pneumonia,New Jersey,NJ,1131,10.6
2012,Influenza and pneumonia,New Mexico,NM,281,12.5
2012,Influenza and pneumonia,New York,NY,4404,18.8
2012,Influenza and pneumonia,North Carolina,NC,1899,18.5
2012,Influenza and pneumonia,North Dakota,ND,133,14.3
2012,Influenza and pneumonia,Ohio,OH,2195,15.5
2012,Influenza and pneumonia,Oklahoma,OK,573,13.8
2012,Influenza and pneumonia,Oregon,OR,382,8.1
2012,Influenza and pneumonia,Pennsylvania,PA,2360,13.5
2012,Influenza and pneumonia,Rhode Island,RI,161,11.2
2012,Influenza and pneumonia,South Carolina,SC,726,14.4
2012,Influenza and pneumonia,South Dakota,SD,185,16.6
2012,Influenza and pneumonia,Tennessee,TN,1435,20.6
2012,Influenza and pneumonia,Texas,TX,2974,13.4
2012,Influenza and pneumonia,Utah,UT,337,15.6
2012,Influenza and pneumonia,Vermont,VT,81,9.9
2012,Influenza and pneumonia,Virginia,VA,1307,15.8
2012,Influenza and pneumonia,Washington,WA,728,9.9
2012,Influenza and pneumonia,West Virginia,WV,425,18.1
2012,Influenza and pneumonia,Wisconsin,WI,996,14.1
2012,Influenza and pneumonia,Wyoming,WY,91,15.7
2012,Kidney disease,Alabama,AL,1035,19.4
2012,Kidney disease,Alaska,AK,44,9.5
2012,Kidney disease,Arizona,AZ,414,5.7
2012,Kidney disease,Arkansas,AR,674,19.8
2012,Kidney disease,California,CA,2728,7.2
2012,Kidney disease,Colorado,CO,428,8.9
2012,Kidney disease,Connecticut,CT,569,12.4
2012,Kidney disease,Delaware,DE,139,12.7
2012,Kidney disease,District of Columbia,DC,44,7.2
2012,Kidney disease,Florida,FL,2912,10.6
2012,Kidney disease,Georgia,GA,1612,18.4
2012,Kidney disease,Hawaii,HI,199,11.2
2012,Kidney disease,Idaho,ID,148,8.8
2012,Kidney disease,Illinois,IL,2392,17
2012,Kidney disease,Indiana,IN,1221,16.9
2012,Kidney disease,Iowa,IA,322,7.9
2012,Kidney disease,Kansas,KS,600,17.7
2012,Kidney disease,Kentucky,KY,933,19.6
2012,Kidney disease,Louisiana,LA,1138,24.3
2012,Kidney disease,Maine,ME,257,14.3
2012,Kidney disease,Maryland,MD,704,11.3
2012,Kidney disease,Massachusetts,MA,1271,15.5
2012,Kidney disease,Michigan,MI,1586,13.5
2012,Kidney disease,Minnesota,MN,669,10.8
2012,Kidney disease,Mississippi,MS,692,22.2
2012,Kidney disease,Missouri,MO,1259,17.8
2012,Kidney disease,Montana,MT,100,8
2012,Kidney disease,Nebraska,NE,217,9.8
2012,Kidney disease,Nevada,NV,385,14.4
2012,Kidney disease,New Hampshire,NH,161,10.2
2012,Kidney disease,New Jersey,NJ,1431,13.6
2012,Kidney disease,New Mexico,NM,285,12.6
2012,Kidney disease,New York,NY,2240,9.8
2012,Kidney disease,North Carolina,NC,1656,15.9
2012,Kidney disease,North Dakota,ND,117,13.3
2012,Kidney disease,Ohio,OH,2056,14.8
2012,Kidney disease,Oklahoma,OK,554,13.4
2012,Kidney disease,Oregon,OR,320,6.9
2012,Kidney disease,Pennsylvania,PA,2736,15.8
2012,Kidney disease,Rhode Island,RI,135,9.7
2012,Kidney disease,South Carolina,SC,860,16.4
2012,Kidney disease,South Dakota,SD,58,5.6
2012,Kidney disease,Tennessee,TN,933,13.4
2012,Kidney disease,Texas,TX,3525,15.6
2012,Kidney disease,Utah,UT,270,12.4
2012,Kidney disease,Vermont,VT,21,2.6
2012,Kidney disease,Virginia,VA,1523,18.3
2012,Kidney disease,Washington,WA,482,6.6
2012,Kidney disease,West Virginia,WV,471,19.7
2012,Kidney disease,Wisconsin,WI,1024,14.8
2012,Kidney disease,Wyoming,WY,72,12.3
2012,Stroke,Alabama,AL,2628,49.5
2012,Stroke,Alaska,AK,188,42.5
2012,Stroke,Arizona,AZ,2164,29.9
2012,Stroke,Arkansas,AR,1664,49.1
2012,Stroke,California,CA,13542,35.4
2012,Stroke,Colorado,CO,1576,32.6
2012,Stroke,Connecticut,CT,1273,27
2012,Stroke,Delaware,DE,404,38.2
2012,Stroke,District of Columbia,DC,207,33.8
2012,Stroke,Florida,FL,8456,30.7
2012,Stroke,Georgia,GA,3636,41.8
2012,Stroke,Hawaii,HI,634,35.2
2012,Stroke,Idaho,ID,610,37.2
2012,Stroke,Illinois,IL,5337,37.7
2012,Stroke,Indiana,IN,3073,42.7
2012,Stroke,Iowa,IA,1422,34.1
2012,Stroke,Kansas,KS,1343,39.4
2012,Stroke,Kentucky,KY,2073,44.3
2012,Stroke,Louisiana,LA,2039,43.9
2012,Stroke,Maine,ME,619,34.3
2012,Stroke,Maryland,MD,2280,36.5
2012,Stroke,Massachusetts,MA,2371,28.3
2012,Stroke,Michigan,MI,4414,37.3
2012,Stroke,Minnesota,MN,2081,33
2012,Stroke,Mississippi,MS,1502,48.3
2012,Stroke,Missouri,MO,2989,42.2
2012,Stroke,Montana,MT,415,33.1
2012,Stroke,Nebraska,NE,776,34.8
2012,Stroke,Nevada,NV,897,34.3
2012,Stroke,New Hampshire,NH,457,29.3
2012,Stroke,New Jersey,NJ,3440,32.7
2012,Stroke,New Mexico,NM,677,30.3
2012,Stroke,New York,NY,6139,26.6
2012,Stroke,North Carolina,NC,4410,42.8
2012,Stroke,North Dakota,ND,343,37.3
2012,Stroke,Ohio,OH,5788,41.2
2012,Stroke,Oklahoma,OK,1893,45.7
2012,Stroke,Oregon,OR,1763,37.5
2012,Stroke,Pennsylvania,PA,6546,37.4
2012,Stroke,Rhode Island,RI,433,30.6
2012,Stroke,South Carolina,SC,2349,45.9
2012,Stroke,South Dakota,SD,408,37.4
2012,Stroke,Tennessee,TN,3120,44.9
2012,Stroke,Texas,TX,9305,41.8
2012,Stroke,Utah,UT,809,37.8
2012,Stroke,Vermont,VT,281,35.9
2012,Stroke,Virginia,VA,3394,40.7
2012,Stroke,Washington,WA,2513,34.3
2012,Stroke,West Virginia,WV,1140,47.9
2012,Stroke,Wisconsin,WI,2520,36
2012,Stroke,Wyoming,WY,205,34.9
2012,Suicide,Alabama,AL,724,14.7
2012,Suicide,Alaska,AK,168,23
2012,Suicide,Arizona,AZ,1156,17.3
2012,Suicide,Arkansas,AR,485,16.3
2012,Suicide,California,CA,3893,10
2012,Suicide,Colorado,CO,1052,19.7
2012,Suicide,Connecticut,CT,368,9.9
2012,Suicide,Delaware,DE,125,13.2
2012,Suicide,District of Columbia,DC,37,5.7
2012,Suicide,Florida,FL,3002,14.4
2012,Suicide,Georgia,GA,1168,11.7
2012,Suicide,Hawaii,HI,190,13.1
2012,Suicide,Idaho,ID,297,19
2012,Suicide,Illinois,IL,1292,9.8
2012,Suicide,Indiana,IN,940,14.3
2012,Suicide,Iowa,IA,383,12.7
2012,Suicide,Kansas,KS,502,17.4
2012,Suicide,Kentucky,KY,724,16.2
2012,Suicide,Louisiana,LA,567,12.4
2012,Suicide,Maine,ME,209,14.5
2012,Suicide,Maryland,MD,583,9.5
2012,Suicide,Massachusetts,MA,604,8.7
2012,Suicide,Michigan,MI,1261,12.5
2012,Suicide,Minnesota,MN,656,12
2012,Suicide,Mississippi,MS,410,14
2012,Suicide,Missouri,MO,914,14.9
2012,Suicide,Montana,MT,233,22.6
2012,Suicide,Nebraska,NE,232,12.5
2012,Suicide,Nevada,NV,524,18.2
2012,Suicide,New Hampshire,NH,202,14.1
2012,Suicide,New Jersey,NJ,683,7.4
2012,Suicide,New Mexico,NM,442,21.3
2012,Suicide,New York,NY,1708,8.3
2012,Suicide,North Carolina,NC,1286,12.7
2012,Suicide,North Dakota,ND,105,15.2
2012,Suicide,Ohio,OH,1542,13
2012,Suicide,Oklahoma,OK,670,17.6
2012,Suicide,Oregon,OR,724,17.8
2012,Suicide,Pennsylvania,PA,1647,12.4
2012,Suicide,Rhode Island,RI,105,9.5
2012,Suicide,South Carolina,SC,673,13.7
2012,Suicide,South Dakota,SD,141,16.8
2012,Suicide,Tennessee,TN,978,14.6
2012,Suicide,Texas,TX,3037,11.9
2012,Suicide,Utah,UT,550,21
2012,Suicide,Vermont,VT,87,13
2012,Suicide,Virginia,VA,1063,12.7
2012,Suicide,Washington,WA,1038,14.5
2012,Suicide,West Virginia,WV,326,17.1
2012,Suicide,Wisconsin,WI,723,12.4
2012,Suicide,Wyoming,WY,171,29.6
2012,Unintentional injuries,Alabama,AL,2283,46.6
2012,Unintentional injuries,Alaska,AK,368,54.1
2012,Unintentional injuries,Arizona,AZ,3029,45.1
2012,Unintentional injuries,Arkansas,AR,1521,50
2012,Unintentional injuries,California,CA,10906,28
2012,Unintentional injuries,Colorado,CO,2403,47.1
2012,Unintentional injuries,Connecticut,CT,1392,34.7
2012,Unintentional injuries,Delaware,DE,374,38.8
2012,Unintentional injuries,District of Columbia,DC,194,31.3
2012,Unintentional injuries,Florida,FL,8770,39.9
2012,Unintentional injuries,Georgia,GA,3731,39
2012,Unintentional injuries,Hawaii,HI,458,30.1
2012,Unintentional injuries,Idaho,ID,699,43.7
2012,Unintentional injuries,Illinois,IL,4488,33.6
2012,Unintentional injuries,Indiana,IN,2776,41.4
2012,Unintentional injuries,Iowa,IA,1369,39.7
2012,Unintentional injuries,Kansas,KS,1319,43.6
2012,Unintentional injuries,Kentucky,KY,2741,62
2012,Unintentional injuries,Louisiana,LA,2362,51.1
2012,Unintentional injuries,Maine,ME,602,40.4
2012,Unintentional injuries,Maryland,MD,1696,27.7
2012,Unintentional injuries,Massachusetts,MA,2195,29.8
2012,Unintentional injuries,Michigan,MI,3805,36.6
2012,Unintentional injuries,Minnesota,MN,2301,39.1
2012,Unintentional injuries,Mississippi,MS,1627,54.5
2012,Unintentional injuries,Missouri,MO,3002,47.8
2012,Unintentional injuries,Montana,MT,572,52.8
2012,Unintentional injuries,Nebraska,NE,792,39.8
2012,Unintentional injuries,Nevada,NV,1177,42.4
2012,Unintentional injuries,New Hampshire,NH,573,40.1
2012,Unintentional injuries,New Jersey,NJ,2990,31.7
2012,Unintentional injuries,New Mexico,NM,1351,65
2012,Unintentional injuries,New York,NY,5786,27.4
2012,Unintentional injuries,North Carolina,NC,4281,43
2012,Unintentional injuries,North Dakota,ND,318,41.1
2012,Unintentional injuries,Ohio,OH,5420,44.7
2012,Unintentional injuries,Oklahoma,OK,2388,61.6
2012,Unintentional injuries,Oregon,OR,1709,39.9
2012,Unintentional injuries,Pennsylvania,PA,6334,45
2012,Unintentional injuries,Rhode Island,RI,525,44.1
2012,Unintentional injuries,South Carolina,SC,2336,48.3
2012,Unintentional injuries,South Dakota,SD,426,47.4
2012,Unintentional injuries,Tennessee,TN,3513,53.1
2012,Unintentional injuries,Texas,TX,9313,37.4
2012,Unintentional injuries,Utah,UT,1097,44.5
2012,Unintentional injuries,Vermont,VT,333,47.4
2012,Unintentional injuries,Virginia,VA,2883,34.5
2012,Unintentional injuries,Washington,WA,2760,38.3
2012,Unintentional injuries,West Virginia,WV,1371,70.8
2012,Unintentional injuries,Wisconsin,WI,2825,44.7
2012,Unintentional injuries,Wyoming,WY,308,52.9
2011,All causes,Alabama,AL,48681,933.6
2011,All causes,Alaska,AK,3849,747.8
2011,All causes,Arizona,AZ,48381,688.9
2011,All causes,Arkansas,AR,29653,895.3
2011,All causes,California,CA,239942,641.3
2011,All causes,Colorado,CO,32563,677.8
2011,All causes,Connecticut,CT,29526,660.6
2011,All causes,Delaware,DE,7845,764.2
2011,All causes,District of Columbia,DC,4589,755.9
2011,All causes,Florida,FL,173976,677.1
2011,All causes,Georgia,GA,71248,815.7
2011,All causes,Hawaii,HI,9923,584.9
2011,All causes,Idaho,ID,12027,745
2011,All causes,Illinois,IL,101906,737.4
2011,All causes,Indiana,IN,58202,825.1
2011,All causes,Iowa,IA,28184,722.7
2011,All causes,Kansas,KS,25116,767.2
2011,All causes,Kentucky,KY,42626,910.3
2011,All causes,Louisiana,LA,40890,886.6
2011,All causes,Maine,ME,13001,752.8
2011,All causes,Maryland,MD,43745,715.8
2011,All causes,Massachusetts,MA,53710,676.3
2011,All causes,Michigan,MI,89508,784.2
2011,All causes,Minnesota,MN,39820,659.2
2011,All causes,Mississippi,MS,29278,956.1
2011,All causes,Missouri,MO,55848,812
2011,All causes,Montana,MT,9115,760.6
2011,All causes,Nebraska,NE,15476,719.8
2011,All causes,Nevada,NV,20343,789.7
2011,All causes,New Hampshire,NH,10823,710.4
2011,All causes,New Jersey,NJ,70558,690.6
2011,All causes,New Mexico,NM,16452,748.9
2011,All causes,New York,NY,149174,665.4
2011,All causes,North Carolina,NC,79882,790.9
2011,All causes,North Dakota,ND,5965,697.4
2011,All causes,Ohio,OH,111427,821.8
2011,All causes,Oklahoma,OK,37175,910.9
2011,All causes,Oregon,OR,32788,724.1
2011,All causes,Pennsylvania,PA,128237,776
2011,All causes,Rhode Island,RI,9581,707.3
2011,All causes,South Carolina,SC,42072,839.5
2011,All causes,South Dakota,SD,7314,720.6
2011,All causes,Tennessee,TN,60541,879
2011,All causes,Texas,TX,168640,751.6
2011,All causes,Utah,UT,15266,699.1
2011,All causes,Vermont,VT,5433,711
2011,All causes,Virginia,VA,60804,741.6
2011,All causes,Washington,WA,49691,690.4
2011,All causes,West Virginia,WV,21867,953.2
2011,All causes,Wisconsin,WI,48410,721.1
2011,All causes,Wyoming,WY,4387,754.6
2011,Alzheimer's disease,Alabama,AL,1486,29.7
2011,Alzheimer's disease,Alaska,AK,72,20.5
2011,Alzheimer's disease,Arizona,AZ,2348,33.7
2011,Alzheimer's disease,Arkansas,AR,1002,30.4
2011,Alzheimer's disease,California,CA,11555,30.7
2011,Alzheimer's disease,Colorado,CO,1307,29
2011,Alzheimer's disease,Connecticut,CT,813,16.4
2011,Alzheimer's disease,Delaware,DE,203,20
2011,Alzheimer's disease,District of Columbia,DC,120,19.6
2011,Alzheimer's disease,Florida,FL,4507,16
2011,Alzheimer's disease,Georgia,GA,2218,28.9
2011,Alzheimer's disease,Hawaii,HI,197,10.4
2011,Alzheimer's disease,Idaho,ID,409,25.7
2011,Alzheimer's disease,Illinois,IL,2910,20.4
2011,Alzheimer's disease,Indiana,IN,2058,28.9
2011,Alzheimer's disease,Iowa,IA,1406,32.4
2011,Alzheimer's disease,Kansas,KS,795,22.6
2011,Alzheimer's disease,Kentucky,KY,1459,32.5
2011,Alzheimer's disease,Louisiana,LA,1406,32.4
2011,Alzheimer's disease,Maine,ME,481,26.8
2011,Alzheimer's disease,Maryland,MD,922,15.1
2011,Alzheimer's disease,Massachusetts,MA,1819,21.2
2011,Alzheimer's disease,Michigan,MI,2876,24.6
2011,Alzheimer's disease,Minnesota,MN,1451,22.8
2011,Alzheimer's disease,Mississippi,MS,975,33.6
2011,Alzheimer's disease,Missouri,MO,1927,27.4
2011,Alzheimer's disease,Montana,MT,258,20.7
2011,Alzheimer's disease,Nebraska,NE,597,26
2011,Alzheimer's disease,Nevada,NV,349,15.8
2011,Alzheimer's disease,New Hampshire,NH,395,25.7
2011,Alzheimer's disease,New Jersey,NJ,1960,18.2
2011,Alzheimer's disease,New Mexico,NM,423,19.8
2011,Alzheimer's disease,New York,NY,2563,10.8
2011,Alzheimer's disease,North Carolina,NC,2828,29.3
2011,Alzheimer's disease,North Dakota,ND,410,41.5
2011,Alzheimer's disease,Ohio,OH,4037,28.5
2011,Alzheimer's disease,Oklahoma,OK,1130,28.2
2011,Alzheimer's disease,Oregon,OR,1324,28.3
2011,Alzheimer's disease,Pennsylvania,PA,3496,19.1
2011,Alzheimer's disease,Rhode Island,RI,320,21.1
2011,Alzheimer's disease,South Carolina,SC,1560,33.1
2011,Alzheimer's disease,South Dakota,SD,424,36.7
2011,Alzheimer's disease,Tennessee,TN,2589,39.5
2011,Alzheimer's disease,Texas,TX,5415,26.6
2011,Alzheimer's disease,Utah,UT,402,20
2011,Alzheimer's disease,Vermont,VT,257,32.5
2011,Alzheimer's disease,Virginia,VA,1807,23.1
2011,Alzheimer's disease,Washington,WA,3138,43.4
2011,Alzheimer's disease,West Virginia,WV,610,26.2
2011,Alzheimer's disease,Wisconsin,WI,1807,25.3
2011,Alzheimer's disease,Wyoming,WY,153,27.7
2011,Cancer,Alabama,AL,10233,187.8
2011,Cancer,Alaska,AK,935,175.5
2011,Cancer,Arizona,AZ,10690,148.5
2011,Cancer,Arkansas,AR,6497,191.1
2011,Cancer,California,CA,56449,152
2011,Cancer,Colorado,CO,7051,143.9
2011,Cancer,Connecticut,CT,6837,158.4
2011,Cancer,Delaware,DE,1906,179.8
2011,Cancer,District of Columbia,DC,1070,180.7
2011,Cancer,Florida,FL,41681,161.2
2011,Cancer,Georgia,GA,15602,170.3
2011,Cancer,Hawaii,HI,2278,138.1
2011,Cancer,Idaho,ID,2573,157.4
2011,Cancer,Illinois,IL,24007,175
2011,Cancer,Indiana,IN,13180,185.4
2011,Cancer,Iowa,IA,6481,173.1
2011,Cancer,Kansas,KS,5440,170.3
2011,Cancer,Kentucky,KY,9733,200.8
2011,Cancer,Louisiana,LA,9233,193.7
2011,Cancer,Maine,ME,3201,182.2
2011,Cancer,Maryland,MD,10249,166.1
2011,Cancer,Massachusetts,MA,12895,166.9
2011,Cancer,Michigan,MI,20420,177.8
2011,Cancer,Minnesota,MN,9489,160.8
2011,Cancer,Mississippi,MS,6278,197.4
2011,Cancer,Missouri,MO,12473,179.4
2011,Cancer,Montana,MT,2022,164.8
2011,Cancer,Nebraska,NE,3410,164.1
2011,Cancer,Nevada,NV,4606,170.2
2011,Cancer,New Hampshire,NH,2740,177.5
2011,Cancer,New Jersey,NJ,16708,166
2011,Cancer,New Mexico,NM,3328,146.9
2011,Cancer,New York,NY,35469,160.6
2011,Cancer,North Carolina,NC,18284,175
2011,Cancer,North Dakota,ND,1321,161
2011,Cancer,Ohio,OH,25140,184.9
2011,Cancer,Oklahoma,OK,7997,191.1
2011,Cancer,Oregon,OR,7802,172.6
2011,Cancer,Pennsylvania,PA,28895,178
2011,Cancer,Rhode Island,RI,2170,167.6
2011,Cancer,South Carolina,SC,9543,182
2011,Cancer,South Dakota,SD,1665,169.7
2011,Cancer,Tennessee,TN,13562,189
2011,Cancer,Texas,TX,37351,162.3
2011,Cancer,Utah,UT,2746,125.7
2011,Cancer,Vermont,VT,1347,175.9
2011,Cancer,Virginia,VA,14376,170.8
2011,Cancer,Washington,WA,12002,166.1
2011,Cancer,West Virginia,WV,4782,200.1
2011,Cancer,Wisconsin,WI,11608,175.5
2011,Cancer,Wyoming,WY,936,156
2011,CLRD,Alabama,AL,2912,55.2
2011,CLRD,Alaska,AK,194,41.8
2011,CLRD,Arizona,AZ,3166,44.5
2011,CLRD,Arkansas,AR,1985,58.9
2011,CLRD,California,CA,13357,36.7
2011,CLRD,Colorado,CO,2151,46.4
2011,CLRD,Connecticut,CT,1415,32.1
2011,CLRD,Delaware,DE,460,44.8
2011,CLRD,District of Columbia,DC,151,25.4
2011,CLRD,Florida,FL,10279,38.5
2011,CLRD,Georgia,GA,3837,45.3
2011,CLRD,Hawaii,HI,318,18.9
2011,CLRD,Idaho,ID,824,51.5
2011,CLRD,Illinois,IL,5390,39.9
2011,CLRD,Indiana,IN,4064,57.9
2011,CLRD,Iowa,IA,1833,47.6
2011,CLRD,Kansas,KS,1647,51.3
2011,CLRD,Kentucky,KY,3020,64.1
2011,CLRD,Louisiana,LA,1904,41.5
2011,CLRD,Maine,ME,842,48.4
2011,CLRD,Maryland,MD,2050,34.3
2011,CLRD,Massachusetts,MA,2651,33.9
2011,CLRD,Michigan,MI,5192,45.5
2011,CLRD,Minnesota,MN,2170,37.1
2011,CLRD,Mississippi,MS,1694,55.1
2011,CLRD,Missouri,MO,3492,50.5
2011,CLRD,Montana,MT,637,52.9
2011,CLRD,Nebraska,NE,1068,50.5
2011,CLRD,Nevada,NV,1243,49.8
2011,CLRD,New Hampshire,NH,650,43.1
2011,CLRD,New Jersey,NJ,3157,31.2
2011,CLRD,New Mexico,NM,1024,46.2
2011,CLRD,New York,NY,6963,31.5
2011,CLRD,North Carolina,NC,4708,46.7
2011,CLRD,North Dakota,ND,342,39.6
2011,CLRD,Ohio,OH,6996,51.7
2011,CLRD,Oklahoma,OK,2637,63.8
2011,CLRD,Oregon,OR,2023,45.1
2011,CLRD,Pennsylvania,PA,6627,39.7
2011,CLRD,Rhode Island,RI,526,39.5
2011,CLRD,South Carolina,SC,2402,47.6
2011,CLRD,South Dakota,SD,486,47.4
2011,CLRD,Tennessee,TN,3658,52.7
2011,CLRD,Texas,TX,9097,42.3
2011,CLRD,Utah,UT,647,30.2
2011,CLRD,Vermont,VT,349,45.5
2011,CLRD,Virginia,VA,3112,38.6
2011,CLRD,Washington,WA,3080,44
2011,CLRD,West Virginia,WV,1571,66.1
2011,CLRD,Wisconsin,WI,2615,39.5
2011,CLRD,Wyoming,WY,327,57
2011,Diabetes,Alabama,AL,1278,23.9
2011,Diabetes,Alaska,AK,107,20.6
2011,Diabetes,Arizona,AZ,1740,24.3
2011,Diabetes,Arkansas,AR,908,27
2011,Diabetes,California,CA,7695,20.7
2011,Diabetes,Colorado,CO,790,16.4
2011,Diabetes,Connecticut,CT,692,15.5
2011,Diabetes,Delaware,DE,224,21.5
2011,Diabetes,District of Columbia,DC,152,26
2011,Diabetes,Florida,FL,5093,19.7
2011,Diabetes,Georgia,GA,2121,23.6
2011,Diabetes,Hawaii,HI,264,15.6
2011,Diabetes,Idaho,ID,393,24.2
2011,Diabetes,Illinois,IL,2693,19.4
2011,Diabetes,Indiana,IN,1808,25.4
2011,Diabetes,Iowa,IA,770,19.9
2011,Diabetes,Kansas,KS,711,22.1
2011,Diabetes,Kentucky,KY,1268,26.5
2011,Diabetes,Louisiana,LA,1265,27.1
2011,Diabetes,Maine,ME,353,20
2011,Diabetes,Maryland,MD,1297,21.2
2011,Diabetes,Massachusetts,MA,1140,14.6
2011,Diabetes,Michigan,MI,2811,24.6
2011,Diabetes,Minnesota,MN,1189,20.1
2011,Diabetes,Mississippi,MS,996,32
2011,Diabetes,Missouri,MO,1438,20.8
2011,Diabetes,Montana,MT,252,20.9
2011,Diabetes,Nebraska,NE,460,21.7
2011,Diabetes,Nevada,NV,400,15.1
2011,Diabetes,New Hampshire,NH,280,18.3
2011,Diabetes,New Jersey,NJ,2222,22
2011,Diabetes,New Mexico,NM,612,27.3
2011,Diabetes,New York,NY,3988,18
2011,Diabetes,North Carolina,NC,2278,22.1
2011,Diabetes,North Dakota,ND,207,24.5
2011,Diabetes,Ohio,OH,3668,26.8
2011,Diabetes,Oklahoma,OK,1221,29.7
2011,Diabetes,Oregon,OR,1113,24.6
2011,Diabetes,Pennsylvania,PA,3462,21.1
2011,Diabetes,Rhode Island,RI,180,13.4
2011,Diabetes,South Carolina,SC,1090,21
2011,Diabetes,South Dakota,SD,263,26.4
2011,Diabetes,Tennessee,TN,1748,25
2011,Diabetes,Texas,TX,5091,22.4
2011,Diabetes,Utah,UT,561,26
2011,Diabetes,Vermont,VT,168,21.5
2011,Diabetes,Virginia,VA,1643,19.5
2011,Diabetes,Washington,WA,1633,22.6
2011,Diabetes,West Virginia,WV,790,33.3
2011,Diabetes,Wisconsin,WI,1197,17.9
2011,Diabetes,Wyoming,WY,108,18.4
2011,Heart disease,Alabama,AL,11942,228.7
2011,Heart disease,Alaska,AK,739,149.6
2011,Heart disease,Arizona,AZ,10662,150.3
2011,Heart disease,Arkansas,AR,7168,213.8
2011,Heart disease,California,CA,59772,159
2011,Heart disease,Colorado,CO,6177,129.8
2011,Heart disease,Connecticut,CT,7206,155.2
